-100,-0.001103,0.01,1;-90,0.026096,0.01,1;-80,0.028008,0.01,1;-70,0.059555,0.01,1;-60,-0.017996,0.01,1;-50,-0.035475,0.01,1;-40,-0.21203,0.01,1;-30,-0.1195,0.01,1;-20,-0.20617,0.01,1;-10,-0.14259,0.01,1;0,-0.073408,0.01,1;10,-0.052057,0.01,1;20,-0.065089,0.01,1;
-100,-0.043258,0.01,1;-90,0.013606,0.01,1;-80,0.068602,0.01,1;-70,0.0033476,0.01,1;-60,-0.01019,0.01,1;-50,-0.0042485,0.01,1;-40,-0.17924,0.01,1;-30,-0.18195,0.01,1;-20,-0.15933,0.01,1;-10,-0.095753,0.01,1;0,-0.1546,0.01,1;10,0.001028,0.01,1;20,0.023906,0.01,1;
-100,0.017633,0.01,1;-90,-0.033233,0.01,1;-80,0.024885,0.01,1;-70,0.02989,0.01,1;-60,0.038211,0.01,1;-50,0.014487,0.01,1;-40,-0.15894,0.01,1;-30,-0.18663,0.01,1;-20,-0.22647,0.01,1;-10,-0.20192,0.01,1;0,-0.16709,0.01,1;10,-0.048934,0.01,1;20,-0.03074,0.01,1;
-100,-0.055749,0.01,1;-90,-0.039479,0.01,1;-80,0.013956,0.01,1;-70,-0.016949,0.01,1;-60,-0.057029,0.01,1;-50,-0.069824,0.01,1;-40,-0.16675,0.01,1;-30,-0.22098,0.01,1;-20,-0.20461,0.01,1;-10,-0.20973,0.01,1;0,-0.16396,0.01,1;10,-0.050495,0.01,1;20,0.008293,0.01,1;
-100,-0.024523,0.01,1;-90,-0.014498,0.01,1;-80,0.074847,0.01,1;-70,0.018961,0.01,1;-60,0.064753,0.01,1;-50,-0.0026872,0.01,1;-40,-0.18236,0.01,1;-30,-0.29436,0.01,1;-20,-0.21398,0.01,1;-10,-0.15508,0.01,1;0,-0.1343,0.01,1;10,-0.025514,0.01,1;20,-0.015127,0.01,1;
-100,-0.046381,0.01,1;-90,-0.0082523,0.01,1;-80,-0.043812,0.01,1;-70,0.064239,0.01,1;-60,-0.078887,0.01,1;-50,-0.063578,0.01,1;-40,-0.20266,0.01,1;-30,-0.16478,0.01,1;-20,-0.189,0.01,1;-10,-0.16445,0.01,1;0,-0.14054,0.01,1;10,-0.091089,0.01,1;20,-0.03074,0.01,1;
-100,-0.024523,0.01,1;-90,-0.025427,0.01,1;-80,0.013956,0.01,1;-70,-0.004459,0.01,1;-60,0.061631,0.01,1;-50,0.022294,0.01,1;-40,-0.12772,0.01,1;-30,-0.27875,0.01,1;-20,-0.14841,0.01,1;-10,-0.1988,0.01,1;0,-0.17958,0.01,1;10,-0.075476,0.01,1;20,-0.013565,0.01,1;
-100,0.0082648,0.01,1;-90,0.0011155,0.01,1;-80,-0.13281,0.01,1;-70,0.057993,0.01,1;-60,0.0007395,0.01,1;-50,-0.062017,0.01,1;-40,-0.20578,0.01,1;-30,-0.16946,0.01,1;-20,-0.19681,0.01,1;-10,-0.19412,0.01,1;0,-0.16552,0.01,1;10,-0.094212,0.01,1;20,-0.080702,0.01,1;
-100,0.028562,0.01,1;-90,0.021413,0.01,1;-80,-0.012586,0.01,1;-70,0.0049089,0.01,1;-60,-0.0023831,0.01,1;-50,-0.0183,0.01,1;-40,-0.15114,0.01,1;-30,-0.28656,0.01,1;-20,-0.16558,0.01,1;-10,-0.22846,0.01,1;0,-0.14523,0.01,1;10,-0.072354,0.01,1;20,-0.038546,0.01,1;
-100,0.080085,0.01,1;-90,-0.0082523,0.01,1;-80,-0.0047797,0.01,1;-70,0.048626,0.01,1;-60,-0.033609,0.01,1;-50,-0.07763,0.01,1;-40,-0.13396,0.01,1;-30,-0.21318,0.01,1;-20,-0.20305,0.01,1;-10,-0.17694,0.01,1;0,-0.11088,0.01,1;10,-0.072354,0.01,1;20,-0.12442,0.01,1;
-100,-0.001103,0.01,1;-90,0.027658,0.01,1;-80,0.074847,0.01,1;-70,-0.046614,0.01,1;-60,-0.0086283,0.01,1;-50,-0.14477,0.01,1;-40,-0.16519,0.01,1;-30,-0.28187,0.01,1;-20,-0.15153,0.01,1;-10,-0.18475,0.01,1;0,-0.17021,0.01,1;10,-0.016146,0.01,1;20,-0.029178,0.01,1;
-100,0.025439,0.01,1;-90,0.010483,0.01,1;-80,-0.036006,0.01,1;-70,0.051748,0.01,1;-60,0.02572,0.01,1;-50,-0.038597,0.01,1;-40,-0.13084,0.01,1;-30,-0.20381,0.01,1;-20,-0.25301,0.01,1;-10,-0.17382,0.01,1;0,-0.12025,0.01,1;10,-0.052057,0.01,1;20,-0.099437,0.01,1;
-100,-0.024523,0.01,1;-90,-0.01762,0.01,1;-80,-0.1047,0.01,1;-70,-0.016949,0.01,1;-60,-0.05859,0.01,1;-50,0.0098032,0.01,1;-40,-0.20734,0.01,1;-30,-0.25377,0.01,1;-20,-0.22959,0.01,1;-10,-0.18475,0.01,1;0,-0.14991,0.01,1;10,-0.038005,0.01,1;20,-0.038546,0.01,1;
-100,0.053543,0.01,1;-90,0.026096,0.01,1;-80,-9.5822e-05,0.01,1;-70,0.0064702,0.01,1;-60,0.060069,0.01,1;-50,-0.02923,0.01,1;-40,-0.19954,0.01,1;-30,-0.28031,0.01,1;-20,-0.25457,0.01,1;-10,-0.15664,0.01,1;0,-0.1624,0.01,1;10,-0.027076,0.01,1;20,-0.052598,0.01,1;
-100,0.047298,0.01,1;-90,-0.0098136,0.01,1;-80,-0.046935,0.01,1;-70,0.011154,0.01,1;-60,-0.085133,0.01,1;-50,-0.079191,0.01,1;-40,-0.22608,0.01,1;-30,-0.17102,0.01,1;-20,-0.18432,0.01,1;-10,-0.16445,0.01,1;0,-0.1546,0.01,1;10,-0.097334,0.01,1;20,-0.0041975,0.01,1;
-100,-0.037013,0.01,1;-90,0.01829,0.01,1;-80,0.021762,0.01,1;-70,0.018961,0.01,1;-60,0.033527,0.01,1;-50,0.0051193,0.01,1;-40,-0.16987,0.01,1;-30,-0.22567,0.01,1;-20,-0.189,0.01,1;-10,-0.18943,0.01,1;0,-0.17333,0.01,1;10,-0.069231,0.01,1;20,-0.015127,0.01,1;
-100,-0.013593,0.01,1;-90,-0.00044578,0.01,1;-80,-0.057864,0.01,1;-70,0.043942,0.01,1;-60,-0.027364,0.01,1;-50,-0.085437,0.01,1;-40,-0.16831,0.01,1;-30,-0.15697,0.01,1;-20,-0.20774,0.01,1;-10,-0.15352,0.01,1;0,-0.18582,0.01,1;10,-0.030198,0.01,1;20,-0.057282,0.01,1;
-100,-0.029207,0.01,1;-90,-0.023865,0.01,1;-80,-0.032883,0.01,1;-70,-0.018511,0.01,1;-60,-0.0055057,0.01,1;-50,0.042591,0.01,1;-40,-0.14957,0.01,1;-30,-0.26314,0.01,1;-20,-0.16246,0.01,1;-10,-0.19412,0.01,1;0,-0.18738,0.01,1;10,-0.061424,0.01,1;20,0.008293,0.01,1;
-100,-0.0073483,0.01,1;-90,-0.00044578,0.01,1;-80,-0.071916,0.01,1;-70,0.0064702,0.01,1;-60,-0.027364,0.01,1;-50,-0.027668,0.01,1;-40,-0.14645,0.01,1;-30,-0.16946,0.01,1;-20,-0.2374,0.01,1;-10,-0.12854,0.01,1;0,-0.15928,0.01,1;10,-0.073915,0.01,1;20,-0.038546,0.01,1;
-100,-0.074485,0.01,1;-90,0.03078,0.01,1;-80,0.068602,0.01,1;-70,-0.021633,0.01,1;-60,0.070998,0.01,1;-50,-0.010494,0.01,1;-40,-0.15426,0.01,1;-30,-0.25377,0.01,1;-20,-0.12811,0.01,1;-10,-0.20036,0.01,1;0,-0.1343,0.01,1;10,-0.028637,0.01,1;20,0.086358,0.01,1;
-100,-0.038574,0.01,1;-90,-0.022304,0.01,1;-80,-0.020393,0.01,1;-70,0.036135,0.01,1;-60,0.07256,0.01,1;-50,-0.019862,0.01,1;-40,-0.12772,0.01,1;-30,-0.21005,0.01,1;-20,-0.28736,0.01,1;-10,-0.13635,0.01,1;0,-0.09995,0.01,1;10,-0.058302,0.01,1;20,-0.052598,0.01,1;
-100,-0.065117,0.01,1;-90,0.032342,0.01,1;-80,-0.04069,0.01,1;-70,-0.0028976,0.01,1;-60,-0.0055057,0.01,1;-50,-0.044843,0.01,1;-40,-0.087122,0.01,1;-30,-0.27875,0.01,1;-20,-0.20461,0.01,1;-10,-0.15664,0.01,1;0,-0.14523,0.01,1;10,-0.062986,0.01,1;20,0.033274,0.01,1;
-100,-0.027645,0.01,1;-90,0.0057994,0.01,1;-80,0.0077107,0.01,1;-70,0.062677,0.01,1;-60,0.089734,0.01,1;-50,-0.051088,0.01,1;-40,-0.13552,0.01,1;-30,-0.21474,0.01,1;-20,-0.2655,0.01,1;-10,-0.18943,0.01,1;0,-0.085898,0.01,1;10,-0.075476,0.01,1;20,-0.054159,0.01,1;
-100,-0.046381,0.01,1;-90,-0.016059,0.01,1;-80,-0.042251,0.01,1;-70,-0.015388,0.01,1;-60,0.011669,0.01,1;-50,-0.086998,0.01,1;-40,-0.15894,0.01,1;-30,-0.20069,0.01,1;-20,-0.24521,0.01,1;-10,-0.18943,0.01,1;0,-0.04062,0.01,1;10,-0.08016,0.01,1;20,0.008293,0.01,1;
-100,0.039491,0.01,1;-90,0.0042381,0.01,1;-80,0.057673,0.01,1;-70,0.018961,0.01,1;-60,0.033527,0.01,1;-50,0.020732,0.01,1;-40,-0.17456,0.01,1;-30,-0.27875,0.01,1;-20,-0.2171,0.01,1;-10,-0.16913,0.01,1;0,-0.098389,0.01,1;10,-0.048934,0.01,1;20,0.0004864,0.01,1;
-100,0.011387,0.01,1;-90,0.043271,0.01,1;-80,-0.096897,0.01,1;-70,0.025206,0.01,1;-60,-0.052345,0.01,1;-50,-0.062017,0.01,1;-40,-0.19017,0.01,1;-30,-0.17102,0.01,1;-20,-0.20305,0.01,1;-10,-0.18163,0.01,1;0,-0.079653,0.01,1;10,-0.072354,0.01,1;20,-0.035424,0.01,1;
-100,0.0004583,0.01,1;-90,0.015167,0.01,1;-80,0.03113,0.01,1;-70,0.018961,0.01,1;-60,0.080366,0.01,1;-50,0.0301,0.01,1;-40,-0.087122,0.01,1;-30,-0.23503,0.01,1;-20,-0.22335,0.01,1;-10,-0.20661,0.01,1;0,-0.098389,0.01,1;10,-0.06767,0.01,1;20,0.012977,0.01,1;
-100,0.072279,0.01,1;-90,-0.012936,0.01,1;-80,-0.062548,0.01,1;-70,-0.0028976,0.01,1;-60,-0.0023831,0.01,1;-50,-0.094805,0.01,1;-40,-0.15426,0.01,1;-30,-0.17727,0.01,1;-20,-0.26082,0.01,1;-10,-0.18631,0.01,1;0,-0.12493,0.01,1;10,-0.11295,0.01,1;20,-0.061966,0.01,1;
-100,0.056665,0.01,1;-90,0.037026,0.01,1;-80,0.020201,0.01,1;-70,-0.027879,0.01,1;-60,0.078805,0.01,1;-50,0.014487,0.01,1;-40,-0.13865,0.01,1;-30,-0.27875,0.01,1;-20,-0.2093,0.01,1;-10,-0.17538,0.01,1;0,-0.15616,0.01,1;10,-0.08016,0.01,1;20,-0.04323,0.01,1;
-100,0.11287,0.01,1;-90,-0.00044578,0.01,1;-80,-0.039129,0.01,1;-70,0.093904,0.01,1;-60,0.067876,0.01,1;-50,-0.015178,0.01,1;-40,-0.17768,0.01,1;-30,-0.17727,0.01,1;-20,-0.2858,0.01,1;-10,-0.16445,0.01,1;0,-0.14211,0.01,1;10,-0.092651,0.01,1;20,-0.10412,0.01,1;
-100,-0.022961,0.01,1;-90,0.032342,0.01,1;-80,-0.0079024,0.01,1;-70,0.028329,0.01,1;-60,0.03665,0.01,1;-50,0.028539,0.01,1;-40,-0.1324,0.01,1;-30,-0.23972,0.01,1;-20,-0.19993,0.01,1;-10,-0.16757,0.01,1;0,-0.14367,0.01,1;10,-0.030198,0.01,1;20,-0.040108,0.01,1;
-100,0.03793,0.01,1;-90,0.022974,0.01,1;-80,-0.01727,0.01,1;-70,0.0658,0.01,1;-60,0.055385,0.01,1;-50,0.012926,0.01,1;-40,-0.1043,0.01,1;-30,-0.19288,0.01,1;-20,-0.29829,0.01,1;-10,-0.18631,0.01,1;0,-0.078092,0.01,1;10,-0.05674,0.01,1;20,-0.076018,0.01,1;
-100,0.016071,0.01,1;-90,0.04171,0.01,1;-80,0.013956,0.01,1;-70,-0.004459,0.01,1;-60,-0.047661,0.01,1;-50,-0.0073712,0.01,1;-40,-0.14801,0.01,1;-30,-0.19912,0.01,1;-20,-0.25145,0.01,1;-10,-0.22846,0.01,1;0,-0.096827,0.01,1;10,-0.064547,0.01,1;20,-0.022933,0.01,1;
-100,0.028562,0.01,1;-90,0.010483,0.01,1;-80,0.021762,0.01,1;-70,0.033012,0.01,1;-60,0.081928,0.01,1;-50,0.061326,0.01,1;-40,-0.15738,0.01,1;-30,-0.17571,0.01,1;-20,-0.27019,0.01,1;-10,-0.2269,0.01,1;0,-0.11088,0.01,1;10,-0.0083398,0.01,1;20,-0.065089,0.01,1;
-100,-0.024523,0.01,1;-90,-0.0051297,0.01,1;-80,-0.071916,0.01,1;-70,0.0064702,0.01,1;-60,-0.02268,0.01,1;-50,-0.040159,0.01,1;-40,-0.21203,0.01,1;-30,-0.12262,0.01,1;-20,-0.20305,0.01,1;-10,-0.21129,0.01,1;0,-0.1343,0.01,1;10,-0.0083398,0.01,1;20,-0.0026362,0.01,1;
-100,-0.022961,0.01,1;-90,-0.026988,0.01,1;-80,0.051427,0.01,1;-70,0.02989,0.01,1;-60,0.10379,0.01,1;-50,0.0301,0.01,1;-40,-0.18705,0.01,1;-30,-0.20069,0.01,1;-20,-0.20617,0.01,1;-10,-0.20505,0.01,1;0,-0.1343,0.01,1;10,-0.025514,0.01,1;20,0.0051703,0.01,1;
-100,-0.001103,0.01,1;-90,0.016729,0.01,1;-80,-0.05318,0.01,1;-70,0.054871,0.01,1;-60,0.035088,0.01,1;-50,0.0019967,0.01,1;-40,-0.19797,0.01,1;-30,-0.11325,0.01,1;-20,-0.25614,0.01,1;-10,-0.21285,0.01,1;0,-0.114,0.01,1;10,-0.078599,0.01,1;20,-0.083824,0.01,1;
-100,-0.019839,0.01,1;-90,0.019851,0.01,1;-80,0.021762,0.01,1;-70,-0.012265,0.01,1;-60,0.061631,0.01,1;-50,-0.0042485,0.01,1;-40,-0.12147,0.01,1;-30,-0.27719,0.01,1;-20,-0.1687,0.01,1;-10,-0.22534,0.01,1;0,-0.14523,0.01,1;10,-0.086405,0.01,1;20,0.044203,0.01,1;
-100,0.053543,0.01,1;-90,0.022974,0.01,1;-80,-0.10314,0.01,1;-70,0.064239,0.01,1;-60,-0.01019,0.01,1;-50,-0.046404,0.01,1;-40,-0.14957,0.01,1;-30,-0.17883,0.01,1;-20,-0.2374,0.01,1;-10,-0.22378,0.01,1;0,-0.12649,0.01,1;10,-0.16915,0.01,1;20,-0.058843,0.01,1;
-100,-0.037013,0.01,1;-90,0.088549,0.01,1;-80,-0.0094637,0.01,1;-70,-0.012265,0.01,1;-60,0.027282,0.01,1;-50,-0.026107,0.01,1;-40,-0.14021,0.01,1;-30,-0.29124,0.01,1;-20,-0.18588,0.01,1;-10,-0.19412,0.01,1;0,-0.14367,0.01,1;10,-0.089528,0.01,1;20,0.0645,0.01,1;
-100,0.025439,0.01,1;-90,0.016729,0.01,1;-80,-0.043812,0.01,1;-70,0.039258,0.01,1;-60,0.075682,0.01,1;-50,-0.069824,0.01,1;-40,-0.16987,0.01,1;-30,-0.196,0.01,1;-20,-0.23428,0.01,1;-10,-0.18006,0.01,1;0,-0.14679,0.01,1;10,-0.098896,0.01,1;20,-0.07914,0.01,1;
-100,-0.04482,0.01,1;-90,0.013606,0.01,1;-80,-0.042251,0.01,1;-70,-0.027879,0.01,1;-60,0.016353,0.01,1;-50,-0.071385,0.01,1;-40,-0.15894,0.01,1;-30,-0.23191,0.01,1;-20,-0.18119,0.01,1;-10,-0.18787,0.01,1;0,-0.18114,0.01,1;10,-0.070792,0.01,1;20,0.0098543,0.01,1;
-100,0.034807,0.01,1;-90,-0.036356,0.01,1;-80,0.0014655,0.01,1;-70,-0.010704,0.01,1;-60,0.063192,0.01,1;-50,-0.062017,0.01,1;-40,-0.12772,0.01,1;-30,-0.22567,0.01,1;-20,-0.29829,0.01,1;-10,-0.15352,0.01,1;0,-0.14991,0.01,1;10,-0.069231,0.01,1;20,-0.071334,0.01,1;
-100,0.0051422,0.01,1;-90,-0.059776,0.01,1;-80,-0.050058,0.01,1;-70,0.012715,0.01,1;-60,-0.055468,0.01,1;-50,-0.088559,0.01,1;-40,-0.20422,0.01,1;-30,-0.2163,0.01,1;-20,-0.21554,0.01,1;-10,-0.15196,0.01,1;0,-0.13898,0.01,1;10,-0.078599,0.01,1;20,-0.012004,0.01,1;
-100,-0.026084,0.01,1;-90,-0.0035684,0.01,1;-80,0.062357,0.01,1;-70,-0.037246,0.01,1;-60,0.075682,0.01,1;-50,-0.0183,0.01,1;-40,-0.1324,0.01,1;-30,-0.3131,0.01,1;-20,-0.22023,0.01,1;-10,-0.19255,0.01,1;0,-0.18894,0.01,1;10,-0.077037,0.01,1;20,-0.0026362,0.01,1;
-100,-0.040136,0.01,1;-90,-0.030111,0.01,1;-80,-0.062548,0.01,1;-70,-0.034124,0.01,1;-60,-0.05859,0.01,1;-50,-0.096366,0.01,1;-40,-0.16987,0.01,1;-30,-0.18976,0.01,1;-20,-0.17807,0.01,1;-10,-0.25345,0.01,1;0,-0.16865,0.01,1;10,-0.073915,0.01,1;20,-0.085386,0.01,1;
-100,-0.015155,0.01,1;-90,0.016729,0.01,1;-80,0.045182,0.01,1;-70,-0.040369,0.01,1;-60,0.038211,0.01,1;-50,0.039468,0.01,1;-40,-0.12928,0.01,1;-30,-0.28187,0.01,1;-20,-0.12967,0.01,1;-10,-0.23159,0.01,1;0,-0.21549,0.01,1;10,-0.06767,0.01,1;20,-0.010443,0.01,1;
-100,0.064472,0.01,1;-90,0.016729,0.01,1;-80,-0.06411,0.01,1;-70,0.04238,0.01,1;-60,-0.032048,0.01,1;-50,-0.062017,0.01,1;-40,-0.17143,0.01,1;-30,-0.13199,0.01,1;-20,-0.2171,0.01,1;-10,-0.10512,0.01,1;0,-0.16084,0.01,1;10,-0.11763,0.01,1;20,-0.072895,0.01,1;
-100,-0.035452,0.01,1;-90,0.0089221,0.01,1;-80,0.013956,0.01,1;-70,-0.032563,0.01,1;-60,-0.011751,0.01,1;-50,0.011365,0.01,1;-40,-0.17456,0.01,1;-30,-0.2647,0.01,1;-20,-0.16558,0.01,1;-10,-0.17382,0.01,1;0,-0.19051,0.01,1;10,-0.025514,0.01,1;20,0.0067317,0.01,1;
-100,0.05042,0.01,1;-90,0.0057994,0.01,1;-80,-0.048496,0.01,1;-70,0.0080315,0.01,1;-60,-0.0039444,0.01,1;-50,0.0082419,0.01,1;-40,-0.21827,0.01,1;-30,-0.16009,0.01,1;-20,-0.27643,0.01,1;-10,-0.10668,0.01,1;0,-0.14211,0.01,1;10,-0.045811,0.01,1;20,-0.055721,0.01,1;
-100,-0.065117,0.01,1;-90,0.01829,0.01,1;-80,0.010833,0.01,1;-70,-0.074718,0.01,1;-60,-0.052345,0.01,1;-50,0.003558,0.01,1;-40,-0.15582,0.01,1;-30,-0.23035,0.01,1;-20,-0.20305,0.01,1;-10,-0.16913,0.01,1;0,-0.15772,0.01,1;10,-0.061424,0.01,1;20,0.08792,0.01,1;
-100,0.039491,0.01,1;-90,0.063568,0.01,1;-80,-0.012586,0.01,1;-70,-0.027879,0.01,1;-60,0.0085461,0.01,1;-50,-0.030791,0.01,1;-40,-0.12928,0.01,1;-30,-0.20381,0.01,1;-20,-0.24208,0.01,1;-10,-0.20192,0.01,1;0,-0.096827,0.01,1;10,-0.050495,0.01,1;20,-0.0088814,0.01,1;
-100,-0.043258,0.01,1;-90,0.019851,0.01,1;-80,-0.042251,0.01,1;-70,-0.059105,0.01,1;-60,-0.0055057,0.01,1;-50,-0.099488,0.01,1;-40,-0.14645,0.01,1;-30,-0.19288,0.01,1;-20,-0.18275,0.01,1;-10,-0.17226,0.01,1;0,-0.15147,0.01,1;10,-0.087967,0.01,1;20,0.034835,0.01,1;
-100,-0.015155,0.01,1;-90,0.057323,0.01,1;-80,0.012395,0.01,1;-70,-0.045053,0.01,1;-60,0.10847,0.01,1;-50,-0.040159,0.01,1;-40,-0.1324,0.01,1;-30,-0.26158,0.01,1;-20,-0.25301,0.01,1;-10,-0.18943,0.01,1;0,-0.13118,0.01,1;10,-0.075476,0.01,1;20,-0.03074,0.01,1;
-100,-0.046381,0.01,1;-90,0.10416,0.01,1;-80,-0.068793,0.01,1;-70,-0.032563,0.01,1;-60,-0.032048,0.01,1;-50,-0.080753,0.01,1;-40,-0.19017,0.01,1;-30,-0.17102,0.01,1;-20,-0.17963,0.01,1;-10,-0.1504,0.01,1;0,-0.114,0.01,1;10,-0.047373,0.01,1;20,-0.016688,0.01,1;
-100,-0.061994,0.01,1;-90,0.096355,0.01,1;-80,0.049866,0.01,1;-70,-0.062227,0.01,1;-60,0.067876,0.01,1;-50,-0.0058099,0.01,1;-40,-0.1605,0.01,1;-30,-0.2444,0.01,1;-20,-0.18275,0.01,1;-10,-0.13947,0.01,1;0,-0.096827,0.01,1;10,-0.042689,0.01,1;20,0.008293,0.01,1;
-100,-0.016716,0.01,1;-90,0.046394,0.01,1;-80,-0.042251,0.01,1;-70,-0.048176,0.01,1;-60,-0.024241,0.01,1;-50,-0.058894,0.01,1;-40,-0.15582,0.01,1;-30,-0.18351,0.01,1;-20,-0.19524,0.01,1;-10,-0.13479,0.01,1;0,-0.068724,0.01,1;10,-0.062986,0.01,1;20,-0.036985,0.01,1;
-100,-0.074485,0.01,1;-90,0.029219,0.01,1;-80,0.035814,0.01,1;-70,-0.077841,0.01,1;-60,0.030404,0.01,1;-50,0.0066806,0.01,1;-40,-0.11679,0.01,1;-30,-0.35057,0.01,1;-20,-0.16246,0.01,1;-10,-0.19412,0.01,1;0,-0.12493,0.01,1;10,-0.0099011,0.01,1;20,0.078552,0.01,1;
-100,0.042614,0.01,1;-90,0.037026,0.01,1;-80,-0.054742,0.01,1;-70,0.022083,0.01,1;-60,0.030404,0.01,1;-50,-0.040159,0.01,1;-40,-0.21359,0.01,1;-30,-0.2366,0.01,1;-20,-0.17651,0.01,1;-10,-0.14415,0.01,1;0,-0.11712,0.01,1;10,-0.062986,0.01,1;20,-0.033862,0.01,1;
-100,-0.022961,0.01,1;-90,0.019851,0.01,1;-80,0.013956,0.01,1;-70,-0.034124,0.01,1;-60,-0.011751,0.01,1;-50,0.036346,0.01,1;-40,-0.14957,0.01,1;-30,-0.28187,0.01,1;-20,-0.12186,0.01,1;-10,-0.18006,0.01,1;0,-0.10151,0.01,1;10,-0.013024,0.01,1;20,0.019222,0.01,1;
-100,0.066033,0.01,1;-90,0.013606,0.01,1;-80,-0.06411,0.01,1;-70,0.050187,0.01,1;-60,0.046018,0.01,1;-50,-0.0026872,0.01,1;-40,-0.12303,0.01,1;-30,-0.20849,0.01,1;-20,-0.25145,0.01,1;-10,-0.16601,0.01,1;0,-0.06404,0.01,1;10,-0.10514,0.01,1;20,-0.060405,0.01,1;
-100,-0.015155,0.01,1;-90,0.0026768,0.01,1;-80,-0.082845,0.01,1;-70,-0.038808,0.01,1;-60,-0.011751,0.01,1;-50,-0.076069,0.01,1;-40,-0.10742,0.01,1;-30,-0.20225,0.01,1;-20,-0.20149,0.01,1;-10,-0.16289,0.01,1;0,-0.16865,0.01,1;10,-0.042689,0.01,1;20,0.023906,0.01,1;
-100,0.075401,0.01,1;-90,-0.016059,0.01,1;-80,-0.020393,0.01,1;-70,0.02989,0.01,1;-60,0.07256,0.01,1;-50,0.003558,0.01,1;-40,-0.13552,0.01,1;-30,-0.23035,0.01,1;-20,-0.22959,0.01,1;-10,-0.10044,0.01,1;0,-0.12025,0.01,1;10,-0.0099011,0.01,1;20,-0.051037,0.01,1;
-100,0.03793,0.01,1;-90,-0.014498,0.01,1;-80,-0.0766,0.01,1;-70,0.0033476,0.01,1;-60,-0.061713,0.01,1;-50,-0.0183,0.01,1;-40,-0.12459,0.01,1;-30,-0.19132,0.01,1;-20,-0.13435,0.01,1;-10,-0.11917,0.01,1;0,-0.15772,0.01,1;10,-0.05674,0.01,1;20,-0.038546,0.01,1;
-100,0.066033,0.01,1;-90,0.013606,0.01,1;-80,0.012395,0.01,1;-70,-0.0060203,0.01,1;-60,0.066315,0.01,1;-50,0.025416,0.01,1;-40,-0.17612,0.01,1;-30,-0.25377,0.01,1;-20,-0.21398,0.01,1;-10,-0.17226,0.01,1;0,-0.14211,0.01,1;10,-0.053618,0.01,1;20,0.02859,0.01,1;
-100,0.062911,0.01,1;-90,0.024535,0.01,1;-80,-0.085968,0.01,1;-70,0.033012,0.01,1;-60,-0.067958,0.01,1;-50,-0.04172,0.01,1;-40,-0.16675,0.01,1;-30,-0.13355,0.01,1;-20,-0.20149,0.01,1;-10,-0.17226,0.01,1;0,-0.12805,0.01,1;10,-0.073915,0.01,1;20,-0.0041975,0.01,1;
-100,0.036368,0.01,1;-90,0.01829,0.01,1;-80,0.024885,0.01,1;-70,-0.023195,0.01,1;-60,0.030404,0.01,1;-50,-0.0011259,0.01,1;-40,-0.098051,0.01,1;-30,-0.22098,0.01,1;-20,-0.15621,0.01,1;-10,-0.14103,0.01,1;0,-0.10307,0.01,1;10,-0.06767,0.01,1;20,0.04108,0.01,1;
-100,0.070717,0.01,1;-90,-0.0020071,0.01,1;-80,-0.093774,0.01,1;-70,0.05331,0.01,1;-60,-0.027364,0.01,1;-50,-0.04172,0.01,1;-40,-0.13708,0.01,1;-30,-0.10076,0.01,1;-20,-0.2577,0.01,1;-10,-0.10044,0.01,1;0,-0.029691,0.01,1;10,-0.055179,0.01,1;20,-0.080702,0.01,1;
-100,0.017633,0.01,1;-90,0.021413,0.01,1;-80,0.073286,0.01,1;-70,-0.018511,0.01,1;-60,0.046018,0.01,1;-50,-0.015178,0.01,1;-40,-0.093367,0.01,1;-30,-0.24753,0.01,1;-20,-0.18588,0.01,1;-10,-0.20661,0.01,1;0,-0.1343,0.01,1;10,0.01508,0.01,1;20,-0.035424,0.01,1;
-100,0.087892,0.01,1;-90,0.012045,0.01,1;-80,-0.034445,0.01,1;-70,0.031451,0.01,1;-60,0.046018,0.01,1;-50,-0.035475,0.01,1;-40,-0.16987,0.01,1;-30,-0.1195,0.01,1;-20,-0.24989,0.01,1;-10,-0.16601,0.01,1;0,-0.07653,0.01,1;10,-0.038005,0.01,1;20,-0.091631,0.01,1;
-100,0.03793,0.01,1;-90,-0.011375,0.01,1;-80,-0.018832,0.01,1;-70,0.00022497,0.01,1;-60,0.035088,0.01,1;-50,-0.024546,0.01,1;-40,-0.076193,0.01,1;-30,-0.19756,0.01,1;-20,-0.16246,0.01,1;-10,-0.2269,0.01,1;0,-0.11244,0.01,1;10,-0.050495,0.01,1;20,0.042642,0.01,1;
-100,0.061349,0.01,1;-90,0.033903,0.01,1;-80,0.009272,0.01,1;-70,0.056432,0.01,1;-60,0.066315,0.01,1;-50,-0.0089325,0.01,1;-40,-0.16519,0.01,1;-30,-0.1195,0.01,1;-20,-0.26082,0.01,1;-10,-0.19255,0.01,1;0,-0.09995,0.01,1;10,-0.091089,0.01,1;20,-0.010443,0.01,1;
-100,-0.026084,0.01,1;-90,0.0042381,0.01,1;-80,-0.071916,0.01,1;-70,-0.031001,0.01,1;-60,-0.053906,0.01,1;-50,-0.047965,0.01,1;-40,-0.16987,0.01,1;-30,-0.12418,0.01,1;-20,-0.21242,0.01,1;-10,-0.15508,0.01,1;0,-0.12025,0.01,1;10,-0.042689,0.01,1;20,0.0051703,0.01,1;
